clase,archivo,ruta,duracion_s,error_vs_N,error_vs_AS,error_vs_MR,error_vs_MS,error_vs_MVP,afinidad_N,afinidad_AS,afinidad_MR,afinidad_MS,afinidad_MVP
MR,New_MR_132.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_132.wav,2.243625,0.6009585552227604,0.16268255822662386,0.155464229714578,0.22745484141079494,0.273836884044115,0.009693214200090986,0.3229940976952331,0.3421949752763246,0.19237676832565123,0.13274094450270008
MR,New_MR_133.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_133.wav,2.174,0.609999642208406,0.15981683058385154,0.15454714792360996,0.22054817388163336,0.2718979606725516,0.008819857070639363,0.32326362207076365,0.33718293571602964,0.19886325174687006,0.1318703333956974
MR,New_MR_134.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_134.wav,2.24175,0.6009161062198235,0.12488245099355604,0.1231545099789372,0.18645751012576592,0.24431813601481375,0.007318025074022899,0.32984067496935693,0.3344318971472159,0.2015443107530101,0.12686509205639415
MR,New_MR_135.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_135.wav,2.15725,0.6211788055879028,0.15402512568105645,0.14591258577514765,0.21245515233577297,0.27670778078184793,0.007703155997991637,0.3233901710100702,0.34507434040611457,0.20263763623411227,0.1211946963517113
MR,New_MR_136.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_136.wav,2.249375,0.5898265327954219,0.14250581088716352,0.14269098741894173,0.20547850028423315,0.2454887390944072,0.009094811603590398,0.32579549635764543,0.32531321623301324,0.19685912227415675,0.14293735353159434
MR,New_MR_137.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_137.wav,2.17075,0.5974299379107306,0.14049437229816683,0.13859725571489975,0.20009246958705557,0.2554714481785023,0.008445968397317635,0.32674293808322485,0.33173971561927684,0.20283421314531805,0.13023716475486252
MR,New_MR_138.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_138.wav,2.22,0.6118046664949023,0.16759026213525247,0.15191124853817797,0.22934337072504313,0.2799898768772337,0.009001338274786143,0.314532842501976,0.35656644612674515,0.19191712335336433,0.12798224974312838
MR,New_MR_139.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_139.wav,2.065875,0.6038871572214489,0.13892641668779807,0.13513199547101698,0.20368433923727877,0.25096849737777344,0.00792520026453632,0.32692589149095214,0.33700200618995324,0.19474093431410014,0.13340596774045807
MR,New_MR_140.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_140.wav,2.240375,0.5921453549454947,0.13377678245485405,0.1341581495044075,0.19613893636630833,0.24602794312954,0.00841408944454701,0.3292627932100449,0.32825976423708497,0.19992833237173752,0.1341350207365854
MR,New_MR_141.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_141.wav,2.22475,0.5896629397692651,0.14138108387746245,0.1355213309402107,0.20224984126735573,0.2563094842368651,0.008968084146811793,0.32373552962240043,0.33927294786689804,0.19893474507415984,0.1290886932897297
MR,New_MR_142.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_142.wav,2.218875,0.5987318681063508,0.1409505977187152,0.14402433188685648,0.20042020641613092,0.2607844792872289,0.008540570978411051,0.3326457227397516,0.32456575635697094,0.20671089166097573,0.12753705826389058
MR,New_MR_143.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_143.wav,2.187375,0.5995312163413563,0.15199350834379838,0.15351712477651994,0.21793636777103192,0.27186053408053884,0.009322952213562826,0.33454821297343595,0.330495178991385,0.19740118464327636,0.12823247117833986
MR,New_MR_144.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_144.wav,2.2355,0.6061924109144954,0.14235098987867056,0.1319948994965694,0.1963913509115888,0.24815772194571814,0.007670552113170201,0.31360052561379653,0.3406885400426984,0.20352667477663924,0.1345137074536956
MR,New_MR_145.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_145.wav,2.196875,0.6056165077373951,0.1670867073682914,0.15274480091739057,0.22224509578836674,0.2743755445824172,0.009305101347674432,0.3106917256510422,0.34846452664460226,0.19984340350272023,0.13169524285396075
MR,New_MR_146.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_146.wav,2.206875,0.5949741754304424,0.1274742125818155,0.12854336965292065,0.19196159877744617,0.2442212836298641,0.007904365302954465,0.3327577938850335,0.3299237684496507,0.19864430038020878,0.13076977198215253
MR,New_MR_147.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_147.wav,2.207,0.59913895162155,0.15324452717279285,0.1451462829554732,0.21591358262673668,0.26981089977275624,0.009124789948485786,0.32316087862092496,0.34479023898762334,0.19574207168797125,0.12718202075499474
MR,New_MR_148.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_148.wav,2.21325,0.6271216755496658,0.1399680760971169,0.14413586577544457,0.20637827412647025,0.268572042825433,0.006921104752753534,0.3409733081021284,0.3297919105363908,0.2004415362849146,0.12187214032381265
MR,New_MR_149.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_149.wav,2.229375,0.6074898037572262,0.14996640220544247,0.1455126927131596,0.22045857615401965,0.2631786634233134,0.008476375464187216,0.3294650073861145,0.3414153683813058,0.1874538642092638,0.13318938455912868
MR,New_MR_150.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_150.wav,2.24575,0.6182175469930146,0.16605308763298557,0.14850163500680214,0.22151371584232435,0.277965062719185,0.008319917642634138,0.3098127339586242,0.35651618978040284,0.19879676178218209,0.12655439683615674
MR,New_MR_151.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_151.wav,2.191375,0.6113405932853647,0.12378088013019435,0.12834919977246237,0.1906864039831826,0.25357761596416983,0.006919604866923982,0.34200876763210075,0.32973516961278726,0.2002551257272371,0.12108133216095095
MR,New_MR_152.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_152.wav,2.202125,0.6165783964936388,0.13223851435729927,0.13001869944686067,0.1877244950920795,0.2506052227156613,0.006766362190735237,0.325930007376143,0.3317697407361256,0.20909627903631275,0.12643761066068332
MR,New_MR_153.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_153.wav,2.233625,0.6256071565452559,0.1698346412920993,0.14620754366017705,0.21616958240777334,0.28547888320739373,0.007856515148758557,0.3011243387055292,0.36377663745028954,0.20785562662325038,0.11938688207217216
MR,New_MR_154.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_154.wav,2.18075,0.6097706046046389,0.15210817186467568,0.142579232136586,0.20506724447545518,0.2727733971495714,0.008183356164571666,0.31842972832170047,0.3436533120161569,0.2084562603151037,0.12127734318246723
MR,New_MR_155.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_155.wav,2.2285,0.5863573022860593,0.14435044695644725,0.14164128800011783,0.20718777563428528,0.2523525727365345,0.009465139199747345,0.3249496781818869,0.3320692746147706,0.19656078159139592,0.1369551264121992
MR,New_MR_156.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_156.wav,2.2445,0.6120672735525938,0.13990153369270505,0.13671630236373997,0.19542845774065873,0.26122503139454484,0.007456726420137655,0.3258517160387424,0.3342617169245992,0.20897759112662975,0.12345224948989096
MR,New_MR_157.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_157.wav,2.151625,0.6186060734078096,0.1645681871236903,0.16040638138299734,0.2361188798154388,0.2919357837041931,0.00886136134940187,0.33495744511907466,0.34629739887359184,0.188971829318748,0.12091196533918373
MR,New_MR_158.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_158.wav,2.192625,0.6106016805167853,0.14888200651230424,0.14152740345188775,0.2051181229941154,0.27017475149930686,0.008019755817750699,0.3223588502502933,0.34189449361640234,0.2055679086224922,0.12215899169306141
MR,New_MR_159.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_159.wav,2.091875,0.609116050596184,0.16072359934408523,0.14495655064100174,0.21149253295406914,0.2668182163073184,0.008499720446821516,0.30709983321901296,0.3483853776137022,0.20459274950663164,0.13142231921383163
MR,New_MR_160.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_160.wav,2.213875,0.6009926938754981,0.14134652160358524,0.13684722462272406,0.19900857631497734,0.24921747960008242,0.008121993177640957,0.32109754884706376,0.33286577921284155,0.20244100884543803,0.13547366991701565
MR,New_MR_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_161.wav,2.198,0.5960750437075459,0.13318481609521307,0.1322375814468331,0.1947498243838324,0.23671290942428655,0.008001678802513571,0.32465828255135676,0.3271278483597568,0.19839363735797264,0.14181855292840018
MR,New_MR_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_162.wav,2.19825,0.6089396753774065,0.16047858404560134,0.1627859487993475,0.2207928129634371,0.27801617575928644,0.009168431273505112,0.3314426955885063,0.32538074270862055,0.20457631806883536,0.12943181236053267
MR,New_MR_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_163.wav,2.221625,0.5952564494403326,0.1432263222045649,0.143050020051721,0.2163131964146202,0.2635240397471753,0.009059162051904988,0.3369779995245835,0.33745361442768257,0.18778968714417038,0.12871953685165854
MR,New_MR_164.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_164.wav,2.240625,0.6242085240075773,0.1416358955565821,0.14458527166201568,0.20856437551275292,0.266181884888846,0.007131807748672694,0.3387105036775151,0.33081217336406055,0.19828748685401643,0.1250580283557351
MR,New_MR_165.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_165.wav,2.27275,0.6042287058678879,0.14601920868226712,0.13925221656523074,0.20617004331417613,0.26208260948892254,0.008268778572147856,0.3231649202085631,0.3411419678789543,0.19972793285815663,0.1276964004821782
MR,New_MR_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_166.wav,2.220375,0.6056961210003419,0.1385569487808558,0.1271703426317981,0.19428478914410016,0.2591457165146054,0.007585458092951294,0.3184120769342806,0.34877926113547353,0.20387838424579802,0.12134481959149661
MR,New_MR_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_167.wav,2.136125,0.6099180647913066,0.139877557749535,0.13579059620149878,0.19549401871782862,0.25072450953395253,0.007485842414695177,0.32160935149902464,0.3322983823509308,0.20610915913984512,0.13249726459550434
MR,New_MR_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_168.wav,2.213625,0.6012482893888491,0.14156275457670447,0.13677131228257164,0.1986538854303053,0.25205837872607856,0.008128473791031128,0.3214549658834953,0.33401603379771516,0.20359412161304233,0.13280640491471615
MR,New_MR_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_169.wav,2.120625,0.608128700905658,0.14392186580975863,0.13759896232633087,0.19788118814968794,0.2656218425071191,0.007858515695677871,0.32222576280264603,0.33894425504163833,0.209260073222986,0.1217113932370518
MR,New_MR_170.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_170.wav,2.17775,0.6298368242047141,0.14675889217795302,0.14407948773582196,0.20755456409643427,0.2693547702969462,0.006915315313726499,0.32975897829410467,0.3369037409348159,0.20275465325960274,0.12366731219775016
MR,New_MR_171.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_171.wav,2.1775,0.6191807603738492,0.13360510759365984,0.14030341643355707,0.1884818418306964,0.26627972650460285,0.006946865833992136,0.33794927861992463,0.32031642977216207,0.21786638173946796,0.11692104403445311
MR,New_MR_172.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_172.wav,2.229,0.6012582238915782,0.14899434710344966,0.14553691439077374,0.21879180962486486,0.2700830512783491,0.008924843691815367,0.33260308040128883,0.3419311120423276,0.19029397782758883,0.12624698603697943
MR,New_MR_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_173.wav,2.229,0.6001612529289521,0.16641778845346553,0.1651350953378949,0.23805461028690636,0.29480067097590124,0.010501465380106535,0.337465243652735,0.3409459867686187,0.19025550816550738,0.12083179603303229
MR,New_MR_174.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_174.wav,2.19425,0.6225433242033428,0.16470935198830275,0.15106595467368492,0.21673293222070228,0.2803989590896365,0.008027799449312008,0.312805698726804,0.34888048212587647,0.20631282503913573,0.12397319465887176
MR,New_MR_175.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_175.wav,2.202125,0.6185452038441812,0.14736535291465364,0.14090360471969962,0.2050454103084822,0.2683336350743411,0.007473032067857574,0.3239987389119527,0.34118798774676484,0.20424069267170647,0.12309954860171844
MR,New_MR_176.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_176.wav,2.198,0.6234850546530146,0.14373704491821568,0.1431501845881978,0.20486757887856097,0.2622399195498841,0.007115047512198787,0.33036430072267803,0.33191896897991446,0.20258341253088924,0.1280182702543195
MR,New_MR_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_177.wav,2.127875,0.607157679092258,0.13974100269898523,0.13201994241878753,0.18934156384221573,0.24915354653002464,0.0074826172123696145,0.3147932381976664,0.3348506189778405,0.2116875882550092,0.13118593735711423
MR,New_MR_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_178.wav,2.209375,0.6019909426119568,0.14786516894426324,0.14538347207731997,0.2015156620983644,0.26354343482491943,0.008544806830259582,0.32321893129455415,0.32970010693470475,0.21042429700303425,0.12811185793744714
MR,New_MR_179.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_179.wav,2.163125,0.5970558152248713,0.16021421361984828,0.15284564430850983,0.21462752764964757,0.26559444340228916,0.009580699020941313,0.3156024553411402,0.3347660478898455,0.2042157139757993,0.1358350837722738
MR,New_MR_180.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_180.wav,2.202125,0.6269401237800776,0.14621295367297318,0.15080419478204357,0.2029764879988719,0.27507266936791946,0.007177975957690268,0.3359071572703038,0.3237931465270557,0.2133057387106458,0.11981598153430445
MR,New_MR_181.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_181.wav,2.171,0.6113525871473032,0.14183626721496406,0.14831028862863055,0.19928001854850816,0.26709526361283226,0.007865836692175101,0.33652063580180486,0.3195351555276466,0.2125355909908322,0.12354278098754128
MR,New_MR_182.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_182.wav,2.2335,0.5824593922902499,0.15171295487303427,0.14251717119502075,0.21765788486675494,0.2559579162875625,0.010174920155081745,0.3192253831208068,0.34359500504861024,0.18835678248909615,0.1386479091864052
MR,New_MR_183.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_183.wav,2.1935,0.575297244155813,0.14636427315662298,0.1435033954855131,0.20773377316265634,0.2478625000456478,0.010393538562620121,0.32138766995043094,0.3288280962364457,0.19670243192727027,0.14268826332323292
MR,New_MR_184.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_184.wav,2.22175,0.5953570812787726,0.15888147566009905,0.15499296703386764,0.22502299821592975,0.26915518204193944,0.00993328859366254,0.32626059910546973,0.33656944922843707,0.1922053372386082,0.13503132583382257
MR,New_MR_185.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_185.wav,2.198125,0.6023762955000452,0.13462512561679238,0.1255766022026386,0.18809736319965034,0.23680674295663176,0.007426148556493703,0.3132547381798262,0.336771583523772,0.2042283680338362,0.13831916170607203
MR,New_MR_186.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MR_New_3주기\New_MR_186.wav,2.550625,0.9481374924785416,0.3664523736239146,0.33758973685064647,0.8965950861713031,0.7490233081398715,0.004088527752922963,0.42908965945036537,0.5405391069064167,0.00617509454359208,0.0201076113467029
