clave_npz,clase,archivo,ruta,orden_columnas_w
MVP__new_mvp_075,MVP,New_MVP_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_075.wav,"3,6,2,5,4,0,1"
MVP__new_mvp_076,MVP,New_MVP_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_076.wav,"2,4,6,5,3,0,1"
MVP__new_mvp_077,MVP,New_MVP_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_077.wav,"0,5,2,3,6,4,1"
MVP__new_mvp_078,MVP,New_MVP_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_078.wav,"2,3,4,5,6,0,1"
MVP__new_mvp_079,MVP,New_MVP_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_079.wav,"0,6,5,2,4,3,1"
MVP__new_mvp_080,MVP,New_MVP_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_080.wav,"6,0,5,4,3,2,1"
MVP__new_mvp_081,MVP,New_MVP_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_081.wav,"2,5,0,6,4,3,1"
MVP__new_mvp_082,MVP,New_MVP_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_082.wav,"2,3,6,4,5,0,1"
MVP__new_mvp_083,MVP,New_MVP_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_083.wav,"2,0,3,5,4,6,1"
MVP__new_mvp_084,MVP,New_MVP_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_084.wav,"2,4,0,3,6,5,1"
MVP__new_mvp_085,MVP,New_MVP_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_085.wav,"0,3,5,2,6,4,1"
MVP__new_mvp_086,MVP,New_MVP_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_086.wav,"4,3,6,0,2,5,1"
MVP__new_mvp_087,MVP,New_MVP_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_087.wav,"5,3,6,4,2,0,1"
MVP__new_mvp_088,MVP,New_MVP_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_088.wav,"5,6,2,0,4,3,1"
MVP__new_mvp_089,MVP,New_MVP_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_089.wav,"6,4,5,0,3,2,1"
MVP__new_mvp_090,MVP,New_MVP_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_090.wav,"3,2,6,5,0,4,1"
MVP__new_mvp_091,MVP,New_MVP_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_091.wav,"6,2,3,0,4,5,1"
MVP__new_mvp_092,MVP,New_MVP_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_092.wav,"2,0,4,5,6,3,1"
MVP__new_mvp_093,MVP,New_MVP_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_093.wav,"1,6,4,3,0,5,2"
MVP__new_mvp_094,MVP,New_MVP_094.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_094.wav,"4,2,6,0,5,3,1"
MVP__new_mvp_095,MVP,New_MVP_095.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_095.wav,"4,3,2,0,6,5,1"
MVP__new_mvp_096,MVP,New_MVP_096.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_096.wav,"1,3,6,4,5,0,2"
MVP__new_mvp_097,MVP,New_MVP_097.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_097.wav,"6,2,4,3,5,0,1"
MVP__new_mvp_104,MVP,New_MVP_104.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_104.wav,"1,5,6,0,3,4,2"
MVP__new_mvp_105,MVP,New_MVP_105.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_105.wav,"3,6,5,0,2,4,1"
MVP__new_mvp_106,MVP,New_MVP_106.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_106.wav,"0,5,2,3,1,4,6"
MVP__new_mvp_107,MVP,New_MVP_107.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_107.wav,"3,2,5,0,6,1,4"
MVP__new_mvp_108,MVP,New_MVP_108.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_108.wav,"1,4,3,5,0,6,2"
MVP__new_mvp_109,MVP,New_MVP_109.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_109.wav,"4,1,3,0,5,6,2"
MVP__new_mvp_110,MVP,New_MVP_110.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_110.wav,"1,4,6,0,5,3,2"
MVP__new_mvp_111,MVP,New_MVP_111.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_111.wav,"1,2,6,0,5,3,4"
MVP__new_mvp_112,MVP,New_MVP_112.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_112.wav,"1,6,3,4,0,2,5"
MVP__new_mvp_113,MVP,New_MVP_113.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_113.wav,"1,4,6,0,3,5,2"
MVP__new_mvp_114,MVP,New_MVP_114.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_114.wav,"1,4,3,5,0,6,2"
MVP__new_mvp_115,MVP,New_MVP_115.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_115.wav,"0,4,3,1,6,5,2"
MVP__new_mvp_116,MVP,New_MVP_116.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_116.wav,"1,0,6,4,5,2,3"
MVP__new_mvp_117,MVP,New_MVP_117.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_117.wav,"1,6,5,4,0,3,2"
MVP__new_mvp_118,MVP,New_MVP_118.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_118.wav,"1,0,2,5,6,4,3"
MVP__new_mvp_119,MVP,New_MVP_119.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_119.wav,"5,1,6,4,0,3,2"
MVP__new_mvp_120,MVP,New_MVP_120.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_120.wav,"3,1,5,0,4,2,6"
MVP__new_mvp_121,MVP,New_MVP_121.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_121.wav,"6,1,2,0,3,5,4"
MVP__new_mvp_122,MVP,New_MVP_122.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_122.wav,"1,5,6,3,4,0,2"
MVP__new_mvp_123,MVP,New_MVP_123.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_123.wav,"0,5,6,4,2,3,1"
MVP__new_mvp_124,MVP,New_MVP_124.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_124.wav,"0,3,4,6,5,2,1"
MVP__new_mvp_125,MVP,New_MVP_125.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_125.wav,"5,4,3,6,0,2,1"
MVP__new_mvp_126,MVP,New_MVP_126.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_126.wav,"2,6,3,5,4,0,1"
MVP__new_mvp_127,MVP,New_MVP_127.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_127.wav,"3,0,5,1,6,4,2"
MVP__new_mvp_128,MVP,New_MVP_128.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_128.wav,"5,6,0,4,2,1,3"
MVP__new_mvp_129,MVP,New_MVP_129.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_129.wav,"4,0,5,2,3,6,1"
MVP__new_mvp_130,MVP,New_MVP_130.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_130.wav,"6,0,4,5,2,3,1"
MVP__new_mvp_131,MVP,New_MVP_131.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_131.wav,"2,0,4,5,3,6,1"
MVP__new_mvp_132,MVP,New_MVP_132.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_132.wav,"2,3,6,5,1,4,0"
MVP__new_mvp_133,MVP,New_MVP_133.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_133.wav,"5,4,0,6,2,3,1"
MVP__new_mvp_135,MVP,New_MVP_135.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_135.wav,"3,5,4,6,0,2,1"
MVP__new_mvp_136,MVP,New_MVP_136.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_136.wav,"6,5,0,4,1,3,2"
MVP__new_mvp_139,MVP,New_MVP_139.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_139.wav,"5,4,3,0,6,1,2"
MVP__new_mvp_140,MVP,New_MVP_140.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_140.wav,"4,6,5,0,3,2,1"
MVP__new_mvp_141,MVP,New_MVP_141.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_141.wav,"3,4,5,2,0,6,1"
MVP__new_mvp_142,MVP,New_MVP_142.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_142.wav,"6,0,3,4,2,5,1"
MVP__new_mvp_143,MVP,New_MVP_143.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_143.wav,"6,5,0,3,2,4,1"
MVP__new_mvp_144,MVP,New_MVP_144.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_144.wav,"4,6,2,5,0,3,1"
MVP__new_mvp_145,MVP,New_MVP_145.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_145.wav,"2,3,5,4,6,0,1"
MVP__new_mvp_146,MVP,New_MVP_146.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_146.wav,"6,0,2,5,3,4,1"
MVP__new_mvp_147,MVP,New_MVP_147.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_147.wav,"3,5,6,0,4,1,2"
MVP__new_mvp_148,MVP,New_MVP_148.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_148.wav,"0,5,4,2,3,6,1"
MVP__new_mvp_150,MVP,New_MVP_150.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_150.wav,"4,6,3,0,5,2,1"
MVP__new_mvp_151,MVP,New_MVP_151.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_151.wav,"4,6,5,3,0,2,1"
MVP__new_mvp_153,MVP,New_MVP_153.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_153.wav,"4,0,6,2,3,5,1"
MVP__new_mvp_154,MVP,New_MVP_154.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_154.wav,"4,0,5,3,6,2,1"
MVP__new_mvp_156,MVP,New_MVP_156.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_156.wav,"5,2,3,6,4,0,1"
MVP__new_mvp_157,MVP,New_MVP_157.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_157.wav,"4,6,5,3,0,1,2"
MVP__new_mvp_158,MVP,New_MVP_158.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_158.wav,"5,6,4,0,3,1,2"
MVP__new_mvp_159,MVP,New_MVP_159.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_159.wav,"0,5,6,4,3,2,1"
MVP__new_mvp_160,MVP,New_MVP_160.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_160.wav,"6,5,4,3,0,2,1"
MVP__new_mvp_161,MVP,New_MVP_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_161.wav,"5,2,6,0,4,1,3"
MVP__new_mvp_162,MVP,New_MVP_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_162.wav,"4,3,0,6,1,5,2"
MVP__new_mvp_163,MVP,New_MVP_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_163.wav,"4,6,0,5,3,2,1"
MVP__new_mvp_164,MVP,New_MVP_164.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_164.wav,"3,6,4,0,2,5,1"
MVP__new_mvp_165,MVP,New_MVP_165.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_165.wav,"0,5,4,1,6,3,2"
MVP__new_mvp_166,MVP,New_MVP_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_166.wav,"4,0,3,6,5,2,1"
MVP__new_mvp_168,MVP,New_MVP_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_168.wav,"0,2,3,6,4,5,1"
MVP__new_mvp_169,MVP,New_MVP_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_169.wav,"0,6,4,5,3,1,2"
MVP__new_mvp_170,MVP,New_MVP_170.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_170.wav,"6,4,3,0,5,2,1"
MVP__new_mvp_171,MVP,New_MVP_171.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_171.wav,"4,0,6,5,3,2,1"
MVP__new_mvp_173,MVP,New_MVP_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_173.wav,"3,4,6,5,0,2,1"
MVP__new_mvp_174,MVP,New_MVP_174.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_174.wav,"6,2,0,5,4,3,1"
MVP__new_mvp_175,MVP,New_MVP_175.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_175.wav,"5,0,2,6,1,4,3"
MVP__new_mvp_176,MVP,New_MVP_176.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_176.wav,"6,3,0,1,5,2,4"
MVP__new_mvp_177,MVP,New_MVP_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_177.wav,"1,0,5,3,2,4,6"
MVP__new_mvp_178,MVP,New_MVP_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_178.wav,"1,2,5,6,4,0,3"
MVP__new_mvp_179,MVP,New_MVP_179.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_179.wav,"2,6,0,4,3,1,5"
MVP__new_mvp_180,MVP,New_MVP_180.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_180.wav,"1,0,6,4,3,5,2"
MVP__new_mvp_181,MVP,New_MVP_181.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_181.wav,"1,0,4,5,6,3,2"
MVP__new_mvp_182,MVP,New_MVP_182.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_182.wav,"0,6,2,3,4,1,5"
MVP__new_mvp_183,MVP,New_MVP_183.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_183.wav,"1,0,3,5,6,4,2"
MVP__new_mvp_184,MVP,New_MVP_184.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_184.wav,"1,3,4,0,6,5,2"
MVP__new_mvp_185,MVP,New_MVP_185.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_185.wav,"4,0,2,6,1,5,3"
MVP__new_mvp_186,MVP,New_MVP_186.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_186.wav,"6,1,4,2,0,5,3"
MVP__new_mvp_187,MVP,New_MVP_187.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_187.wav,"0,5,2,6,1,4,3"
MVP__new_mvp_188,MVP,New_MVP_188.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_188.wav,"4,1,3,5,6,0,2"
MVP__new_mvp_189,MVP,New_MVP_189.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_189.wav,"1,3,4,5,6,2,0"
MVP__new_mvp_190,MVP,New_MVP_190.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_190.wav,"6,3,0,5,1,2,4"
MVP__new_mvp_196,MVP,New_MVP_196.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_196.wav,"3,1,5,0,6,4,2"
MVP__new_mvp_197,MVP,New_MVP_197.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_197.wav,"5,2,0,6,4,3,1"
MVP__new_mvp_198,MVP,New_MVP_198.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_198.wav,"5,0,4,2,1,3,6"
MVP__new_mvp_199,MVP,New_MVP_199.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_199.wav,"2,6,0,5,3,1,4"
MVP__new_mvp_200,MVP,New_MVP_200.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_200.wav,"1,3,2,0,5,6,4"
