distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte,origen
8-5,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8533005074899688,0.890625,200,anterior
8-5,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,170,770,30,30,0.94,0.85,0.9625,0.84997425997426,0.90625,200,anterior
8-5,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,164,764,36,36,0.928,0.8200000000000001,0.955,0.820594379946113,0.8875,200,anterior
8-5,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,155,755,45,45,0.91,0.775,0.94375,0.7854487120444568,0.859375,200,anterior
8-5,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,163,763,37,37,0.926,0.8150000000000001,0.95375,0.8274781292854778,0.884375,200,anterior
8-5,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,105,705,95,95,0.8099999999999999,0.5250000000000001,0.88125,0.5639732731037078,0.703125,200,anterior
8-5,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,105,705,95,95,0.8099999999999999,0.525,0.88125,0.543570268889962,0.703125,200,anterior
8-5,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,111,711,89,89,0.8219999999999998,0.555,0.8887499999999999,0.5833942877046325,0.721875,200,anterior
8-5,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,116,716,84,84,0.8320000000000001,0.58,0.8949999999999999,0.6133936955063715,0.7375,200,anterior
8-5,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,115,715,85,85,0.8300000000000001,0.575,0.89375,0.6208315018315018,0.734375,200,anterior
8-5,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,182,782,18,18,0.964,0.91,0.9775,0.9192330424992964,0.94375,200,anterior
8-5,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8807644305526205,0.925,200,anterior
8-5,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,174,774,26,26,0.948,0.8699999999999999,0.9675,0.8702580170022032,0.91875,200,anterior
8-5,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.905701480091724,0.940625,200,anterior
8-5,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,188,788,12,12,0.976,0.94,0.985,0.9422593646277856,0.9625,200,anterior
8-5,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,145,745,55,55,0.89,0.7249999999999999,0.93125,0.731071377444201,0.828125,200,anterior
8-5,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,142,742,58,58,0.884,0.7100000000000001,0.9275,0.7095163603581455,0.81875,200,anterior
8-5,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.7200000000000001,0.93,0.7217466084911806,0.825,200,anterior
8-5,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7168030848703117,0.825,200,anterior
8-5,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,142,742,58,58,0.884,0.7100000000000001,0.9275,0.7073004750023384,0.81875,200,anterior
8-5,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,191,791,9,9,0.982,0.955,0.98875,0.9550790672741892,0.971875,200,anterior
8-5,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,182,782,18,18,0.964,0.91,0.9775,0.910745702850966,0.94375,200,anterior
8-5,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.98625,0.9456825224411874,0.965625,200,anterior
8-5,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,187,787,13,13,0.974,0.935,0.98375,0.9374973742560392,0.959375,200,anterior
8-5,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,193,793,7,7,0.986,0.965,0.9912500000000002,0.9653146875098092,0.978125,200,anterior
8-5,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,173,773,27,27,0.946,0.8649999999999999,0.96625,0.8660587238848109,0.915625,200,anterior
8-5,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.96375,0.8615497426135723,0.909375,200,anterior
8-5,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,161,761,39,39,0.922,0.805,0.95125,0.8122723751009108,0.878125,200,anterior
8-5,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8118878052893399,0.88125,200,anterior
8-5,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,164,764,36,36,0.928,0.82,0.955,0.8368385313615319,0.8875,200,anterior
8-6,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,156,756,44,44,0.912,0.78,0.945,0.8310519544535746,0.8625,200,anterior
8-6,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,159,759,41,41,0.918,0.795,0.94875,0.8266335711072553,0.871875,200,anterior
8-6,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,151,751,49,49,0.902,0.755,0.93875,0.7845756681050798,0.846875,200,anterior
8-6,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,163,763,37,37,0.926,0.8150000000000001,0.95375,0.8381821497610972,0.884375,200,anterior
8-6,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,147,747,53,53,0.8940000000000001,0.735,0.93375,0.7909738401178708,0.834375,200,anterior
8-6,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,125,725,75,75,0.85,0.625,0.90625,0.6634486596140792,0.7656249999999999,200,anterior
8-6,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,95,695,105,105,0.7899999999999999,0.475,0.86875,0.4970677812929612,0.671875,200,anterior
8-6,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,105,705,95,95,0.8099999999999999,0.525,0.88125,0.5632057416267943,0.703125,200,anterior
8-6,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,101,701,99,99,0.8020000000000002,0.505,0.8762500000000001,0.5568808485179398,0.690625,200,anterior
8-6,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,107,707,93,93,0.8139999999999998,0.5349999999999999,0.88375,0.5849818511796733,0.709375,200,anterior
8-6,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.97375,0.9034797434008338,0.934375,200,anterior
8-6,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8824565022839181,0.925,200,anterior
8-6,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.96625,0.8634030656512099,0.915625,200,anterior
8-6,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8808682172755399,0.925,200,anterior
8-6,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9280084408345278,0.953125,200,anterior
8-6,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.715,0.92875,0.7159033759033759,0.821875,200,anterior
8-6,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7000000000000001,0.925,0.7008906684713135,0.8125,200,anterior
8-6,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,130,730,70,70,0.86,0.6499999999999999,0.9125,0.6472970632970634,0.78125,200,anterior
8-6,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,139,739,61,61,0.8779999999999999,0.6950000000000001,0.9237499999999998,0.6966032527380455,0.809375,200,anterior
8-6,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,137,737,63,63,0.874,0.685,0.92125,0.6798808295247923,0.803125,200,anterior
8-6,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9612711586112188,0.975,200,anterior
8-6,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,183,783,17,17,0.966,0.9149999999999998,0.97875,0.9185372938620416,0.9468749999999998,200,anterior
8-6,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.928056213637609,0.953125,200,anterior
8-6,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,188,788,12,12,0.976,0.9399999999999998,0.985,0.9409887452607696,0.9625,200,anterior
8-6,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9604511278195488,0.975,200,anterior
8-6,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8809713979400391,0.921875,200,anterior
8-6,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.965,0.8693199554069121,0.9125,200,anterior
8-6,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,153,753,47,47,0.906,0.7649999999999999,0.94125,0.7935533666966526,0.853125,200,anterior
8-6,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,162,762,38,38,0.924,0.8100000000000002,0.9525,0.8133134512753774,0.88125,200,anterior
8-6,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,168,768,32,32,0.936,0.8400000000000001,0.96,0.8423615950445218,0.9,200,anterior
8-6-3,3,KNN,DeepONMF_H3,1,PROMEDIO_MACRO,169,769,31,31,0.938,0.8450000000000001,0.96125,0.8569325830299018,0.903125,200,anterior
8-6-3,3,KNN,DeepONMF_H3,2,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.96375,0.860730273696808,0.909375,200,anterior
8-6-3,3,KNN,DeepONMF_H3,3,PROMEDIO_MACRO,171,771,29,29,0.942,0.8549999999999999,0.96375,0.8566347687400319,0.909375,200,anterior
8-6-3,3,KNN,DeepONMF_H3,4,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8832706156212089,0.921875,200,anterior
8-6-3,3,KNN,DeepONMF_H3,5,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8623501461988304,0.890625,200,anterior
8-6-3,3,KNN,DeepONMF_W,1,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.7085567765567765,0.790625,200,anterior
8-6-3,3,KNN,DeepONMF_W,2,PROMEDIO_MACRO,124,724,76,76,0.8480000000000001,0.6199999999999999,0.905,0.656648393751842,0.7625,200,anterior
8-6-3,3,KNN,DeepONMF_W,3,PROMEDIO_MACRO,130,730,70,70,0.8600000000000001,0.65,0.9125,0.6809037378392218,0.78125,200,anterior
8-6-3,3,KNN,DeepONMF_W,4,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.6954770939888906,0.7906250000000001,200,anterior
8-6-3,3,KNN,DeepONMF_W,5,PROMEDIO_MACRO,130,730,70,70,0.8600000000000001,0.65,0.9125,0.6818226128864426,0.78125,200,anterior
8-6-3,3,SVM,DeepONMF_H3,1,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9725,0.8989035087719298,0.93125,200,anterior
8-6-3,3,SVM,DeepONMF_H3,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8759181265546016,0.921875,200,anterior
8-6-3,3,SVM,DeepONMF_H3,3,PROMEDIO_MACRO,177,777,23,23,0.954,0.8850000000000001,0.97125,0.8839122179330257,0.928125,200,anterior
8-6-3,3,SVM,DeepONMF_H3,4,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.902182582047943,0.9375,200,anterior
8-6-3,3,SVM,DeepONMF_H3,5,PROMEDIO_MACRO,182,782,18,18,0.964,0.91,0.9775,0.914167725291386,0.94375,200,anterior
8-6-3,3,SVM,DeepONMF_W,1,PROMEDIO_MACRO,151,751,49,49,0.902,0.7550000000000001,0.93875,0.7848589345648168,0.846875,200,anterior
8-6-3,3,SVM,DeepONMF_W,2,PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.93625,0.7448705639437346,0.840625,200,anterior
8-6-3,3,SVM,DeepONMF_W,3,PROMEDIO_MACRO,156,756,44,44,0.912,0.7799999999999999,0.945,0.8090570216228784,0.8625,200,anterior
8-6-3,3,SVM,DeepONMF_W,4,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7573568832189521,0.84375,200,anterior
8-6-3,3,SVM,DeepONMF_W,5,PROMEDIO_MACRO,152,752,48,48,0.904,0.76,0.94,0.7735740650754331,0.85,200,anterior
8-6-3,3,UjaNet,DeepONMF_H3,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.9600000000000002,0.99,0.9607438019863012,0.975,200,anterior
8-6-3,3,UjaNet,DeepONMF_H3,2,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.97375,0.9008561473369836,0.934375,200,anterior
8-6-3,3,UjaNet,DeepONMF_H3,3,PROMEDIO_MACRO,186,786,14,14,0.972,0.93,0.9825000000000002,0.9312258145837272,0.95625,200,anterior
8-6-3,3,UjaNet,DeepONMF_H3,4,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9266193184514228,0.953125,200,anterior
8-6-3,3,UjaNet,DeepONMF_H3,5,PROMEDIO_MACRO,190,790,10,10,0.98,0.95,0.9875,0.9516249539933752,0.96875,200,anterior
8-6-3,3,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,178,778,22,22,0.956,0.89,0.9725,0.8961273213661869,0.93125,200,anterior
8-6-3,3,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,174,774,26,26,0.948,0.8699999999999999,0.9675,0.8836203628138314,0.91875,200,anterior
8-6-3,3,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,171,771,29,29,0.942,0.8549999999999999,0.96375,0.8695190206818115,0.909375,200,anterior
8-6-3,3,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.96125,0.8492098562244385,0.903125,200,anterior
8-6-3,3,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8781000923613724,0.921875,200,anterior
8-6-4,3,KNN,DeepONMF_H3,1,PROMEDIO_MACRO,165,765,35,35,0.93,0.8250000000000002,0.95625,0.8483783783783784,0.890625,200,anterior
8-6-4,3,KNN,DeepONMF_H3,2,PROMEDIO_MACRO,163,763,37,37,0.926,0.8149999999999998,0.95375,0.8347155785391079,0.884375,200,anterior
8-6-4,3,KNN,DeepONMF_H3,3,PROMEDIO_MACRO,161,761,39,39,0.922,0.805,0.95125,0.8123477812177503,0.878125,200,anterior
8-6-4,3,KNN,DeepONMF_H3,4,PROMEDIO_MACRO,170,770,30,30,0.94,0.85,0.9625,0.8645704300838437,0.90625,200,anterior
8-6-4,3,KNN,DeepONMF_H3,5,PROMEDIO_MACRO,153,753,47,47,0.906,0.765,0.94125,0.8143952126305068,0.853125,200,anterior
8-6-4,3,KNN,DeepONMF_W,1,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.90375,0.6504649909477495,0.759375,200,anterior
8-6-4,3,KNN,DeepONMF_W,2,PROMEDIO_MACRO,124,724,76,76,0.8480000000000001,0.62,0.905,0.6702366208937451,0.7625000000000001,200,anterior
8-6-4,3,KNN,DeepONMF_W,3,PROMEDIO_MACRO,122,722,78,78,0.844,0.61,0.9025,0.6359652372716116,0.75625,200,anterior
8-6-4,3,KNN,DeepONMF_W,4,PROMEDIO_MACRO,128,728,72,72,0.8560000000000001,0.6399999999999999,0.91,0.6814488742428871,0.775,200,anterior
8-6-4,3,KNN,DeepONMF_W,5,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9175,0.682931797579054,0.79375,200,anterior
8-6-4,3,SVM,DeepONMF_H3,1,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9162010870354902,0.946875,200,anterior
8-6-4,3,SVM,DeepONMF_H3,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.97125,0.8857080157080157,0.928125,200,anterior
8-6-4,3,SVM,DeepONMF_H3,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.874864650089297,0.921875,200,anterior
8-6-4,3,SVM,DeepONMF_H3,4,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.97375,0.8949043062200956,0.934375,200,anterior
8-6-4,3,SVM,DeepONMF_H3,5,PROMEDIO_MACRO,187,787,13,13,0.974,0.935,0.98375,0.9371524966261808,0.959375,200,anterior
8-6-4,3,SVM,DeepONMF_W,1,PROMEDIO_MACRO,151,751,49,49,0.902,0.7550000000000001,0.93875,0.7792542157542157,0.846875,200,anterior
8-6-4,3,SVM,DeepONMF_W,2,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.7150000000000001,0.92875,0.7163856631941738,0.821875,200,anterior
8-6-4,3,SVM,DeepONMF_W,3,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.7150000000000001,0.9287500000000002,0.7244033570013414,0.821875,200,anterior
8-6-4,3,SVM,DeepONMF_W,4,PROMEDIO_MACRO,141,741,59,59,0.8819999999999999,0.705,0.92625,0.7076196264413624,0.815625,200,anterior
8-6-4,3,SVM,DeepONMF_W,5,PROMEDIO_MACRO,154,754,46,46,0.908,0.7699999999999999,0.9425,0.7715591725347822,0.85625,200,anterior
8-6-4,3,UjaNet,DeepONMF_H3,1,PROMEDIO_MACRO,194,794,6,6,0.988,0.97,0.9925,0.9708241758241758,0.98125,200,anterior
8-6-4,3,UjaNet,DeepONMF_H3,2,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.9750000000000002,0.9034396092533123,0.9375,200,anterior
8-6-4,3,UjaNet,DeepONMF_H3,3,PROMEDIO_MACRO,191,791,9,9,0.982,0.955,0.98875,0.955053510887914,0.971875,200,anterior
8-6-4,3,UjaNet,DeepONMF_H3,4,PROMEDIO_MACRO,184,784,16,16,0.968,0.9200000000000002,0.98,0.9230943300279686,0.95,200,anterior
8-6-4,3,UjaNet,DeepONMF_H3,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.9549999999999998,0.98875,0.9550969355847404,0.971875,200,anterior
8-6-4,3,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,168,768,32,32,0.936,0.8400000000000001,0.96,0.8416234302993886,0.9,200,anterior
8-6-4,3,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.9687499999999998,0.8766565811042139,0.921875,200,anterior
8-6-4,3,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8379328165374677,0.890625,200,anterior
8-6-4,3,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,167,767,33,33,0.934,0.835,0.95875,0.8423947553006903,0.896875,200,anterior
8-6-4,3,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.96125,0.8509818715798783,0.903125,200,anterior
8-7,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,160,760,40,40,0.92,0.8,0.95,0.8222578442392685,0.875,200,anterior
8-7,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,159,759,41,41,0.918,0.7950000000000002,0.94875,0.8177349218096246,0.871875,200,anterior
8-7,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,152,752,48,48,0.904,0.76,0.94,0.7799891067538127,0.85,200,anterior
8-7,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8422790916076155,0.890625,200,anterior
8-7,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,147,747,53,53,0.8939999999999999,0.7350000000000001,0.93375,0.8006847378449813,0.834375,200,anterior
8-7,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,111,711,89,89,0.8220000000000001,0.555,0.8887500000000002,0.5897207051614037,0.721875,200,anterior
8-7,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,94,694,106,106,0.788,0.47,0.8675,0.4818522730586416,0.66875,200,anterior
8-7,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,104,704,96,96,0.808,0.52,0.8799999999999999,0.5445575808068973,0.7000000000000001,200,anterior
8-7,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,103,703,97,97,0.806,0.515,0.8787499999999999,0.5390883740883741,0.6968749999999999,200,anterior
8-7,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,109,709,91,91,0.818,0.545,0.8862500000000001,0.5655531807268401,0.715625,200,anterior
8-7,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.97125,0.8914987468671679,0.928125,200,anterior
8-7,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,174,774,26,26,0.948,0.8699999999999999,0.9675,0.8708767319636884,0.91875,200,anterior
8-7,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8755130662577472,0.921875,200,anterior
8-7,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8812630760512661,0.925,200,anterior
8-7,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,184,784,16,16,0.968,0.92,0.98,0.9229833781778864,0.95,200,anterior
8-7,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.7207551078507628,0.828125,200,anterior
8-7,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9175,0.669108504398827,0.79375,200,anterior
8-7,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,131,731,69,69,0.8620000000000001,0.6549999999999999,0.91375,0.6542712938402595,0.784375,200,anterior
8-7,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,127,727,73,73,0.8540000000000001,0.635,0.90875,0.6252407051013862,0.771875,200,anterior
8-7,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,138,738,62,62,0.8760000000000001,0.6900000000000001,0.9225,0.6818075578472295,0.80625,200,anterior
8-7,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9606411062225017,0.975,200,anterior
8-7,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,184,784,16,16,0.968,0.92,0.98,0.9201567003813472,0.95,200,anterior
8-7,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,184,784,16,16,0.968,0.92,0.98,0.9225498604077608,0.95,200,anterior
8-7,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.8996598202824133,0.9375,200,anterior
8-7,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.9549999999999998,0.98875,0.955041449778292,0.971875,200,anterior
8-7,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8804598137886567,0.921875,200,anterior
8-7,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8859116850840989,0.921875,200,anterior
8-7,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8193650793650793,0.88125,200,anterior
8-7,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,169,769,31,31,0.938,0.8450000000000001,0.96125,0.8497660818713451,0.903125,200,anterior
8-7,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.9562500000000002,0.828529785766628,0.890625,200,anterior
8-7-5-3,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.96375,0.866029271029271,0.909375,200,anterior
8-7-5-3,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,167,767,33,33,0.934,0.835,0.95875,0.8452258952361431,0.896875,200,anterior
8-7-5-3,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,164,764,36,36,0.928,0.8200000000000001,0.955,0.8335708814656183,0.8875,200,anterior
8-7-5-3,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.965,0.8709653052491857,0.9125,200,anterior
8-7-5-3,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,161,761,39,39,0.922,0.805,0.95125,0.8425023690743771,0.878125,200,anterior
8-7-5-3,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,129,729,71,71,0.858,0.645,0.91125,0.6966449108621319,0.778125,200,anterior
8-7-5-3,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,135,735,65,65,0.8700000000000001,0.675,0.91875,0.7176350916873332,0.796875,200,anterior
8-7-5-3,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,138,738,62,62,0.876,0.69,0.9225,0.7191634899097586,0.80625,200,anterior
8-7-5-3,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9175,0.6885658323158323,0.7937500000000001,200,anterior
8-7-5-3,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7457679246510208,0.825,200,anterior
8-7-5-3,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9176437470487814,0.946875,200,anterior
8-7-5-3,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,173,773,27,27,0.946,0.8649999999999999,0.96625,0.8666879795396418,0.915625,200,anterior
8-7-5-3,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8742691608545267,0.921875,200,anterior
8-7-5-3,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.97375,0.8965490886543517,0.934375,200,anterior
8-7-5-3,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,178,778,22,22,0.956,0.89,0.9725,0.8997277810235598,0.93125,200,anterior
8-7-5-3,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,153,753,47,47,0.906,0.765,0.94125,0.7892867224566673,0.853125,200,anterior
8-7-5-3,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,153,753,47,47,0.906,0.7649999999999999,0.94125,0.7773949775031964,0.853125,200,anterior
8-7-5-3,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,145,745,55,55,0.89,0.725,0.93125,0.7549902090907342,0.828125,200,anterior
8-7-5-3,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,148,748,52,52,0.8959999999999999,0.74,0.9350000000000002,0.745953925953926,0.8375,200,anterior
8-7-5-3,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,154,754,46,46,0.908,0.7699999999999999,0.9425,0.7913808036627639,0.85625,200,anterior
8-7-5-3,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,191,791,9,9,0.982,0.9549999999999998,0.98875,0.955444873910856,0.971875,200,anterior
8-7-5-3,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.97375,0.8942515293863176,0.9343749999999998,200,anterior
8-7-5-3,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,187,787,13,13,0.974,0.935,0.98375,0.937093023255814,0.959375,200,anterior
