base,clase,archivo,ruta_relativa,frecuencia_hz,muestras,snr_objetivo_db,snr_real_db,error_snr_db,factor_antirecorte,escalado_antirecorte,muestras_saturadas,semilla_ruido,potencia_senal,potencia_ruido_objetivo
SNR_-8db,MVP,New_MVP_008.wav,MVP_New_3주기/New_MVP_008.wav,8000,20712,-8.0,-7.999996429462783,3.5705372170014016e-06,0.6449437092224609,True,0,4.093556634607713e+18,0.016128700809880974,0.10176522232918042
original,MVP,New_MVP_009.wav,MVP_New_3주기/New_MVP_009.wav,8000,20401,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_009.wav,MVP_New_3주기/New_MVP_009.wav,8000,20401,8.0,8.000009228047066,9.22804706604552e-06,1.0,False,0,6.113284838278185e+18,0.016368797932041653,0.0025942796411264363
SNR_5db,MVP,New_MVP_009.wav,MVP_New_3주기/New_MVP_009.wav,8000,20401,5.0,5.000005824788188,5.8247881877804275e-06,1.0,False,0,9.60060254222506e+18,0.016368797932041653,0.005176268402430568
SNR_0db,MVP,New_MVP_009.wav,MVP_New_3주기/New_MVP_009.wav,8000,20401,0.0,-5.022266003404614e-06,-5.022266003404614e-06,1.0,False,0,5.668052422604202e+18,0.016368797932041653,0.016368797932041653
SNR_-5db,MVP,New_MVP_009.wav,MVP_New_3주기/New_MVP_009.wav,8000,20401,-5.0,-5.000001927108303,-1.927108303156899e-06,0.7699663455460638,True,0,1.4037483551281973e+19,0.016368797932041653,0.051762684024305686
SNR_-8db,MVP,New_MVP_009.wav,MVP_New_3주기/New_MVP_009.wav,8000,20401,-8.0,-7.999998210120749,1.7898792510351313e-06,0.6127304806371148,True,0,6.74379793930886e+18,0.016368797932041653,0.1032801327553388
original,MVP,New_MVP_010.wav,MVP_New_3주기/New_MVP_010.wav,8000,20472,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_010.wav,MVP_New_3주기/New_MVP_010.wav,8000,20472,8.0,8.000006695717717,6.695717717164484e-06,1.0,False,0,5.036090661514431e+18,0.01644545354544294,0.0026064287371107995
SNR_5db,MVP,New_MVP_010.wav,MVP_New_3주기/New_MVP_010.wav,8000,20472,5.0,4.999993807964077,-6.192035923113792e-06,1.0,False,0,1.8376873517790603e+19,0.01644545354544294,0.005200509035809107
SNR_0db,MVP,New_MVP_010.wav,MVP_New_3주기/New_MVP_010.wav,8000,20472,0.0,1.2238796701336449e-06,1.2238796701336449e-06,0.9656347693371389,True,0,1.573776864936857e+19,0.01644545354544294,0.01644545354544294
SNR_-5db,MVP,New_MVP_010.wav,MVP_New_3주기/New_MVP_010.wav,8000,20472,-5.0,-5.00000234964571,-2.3496457099980717e-06,0.6164725403510251,True,0,2.912169123968012e+17,0.01644545354544294,0.052005090358091074
SNR_-8db,MVP,New_MVP_010.wav,MVP_New_3주기/New_MVP_010.wav,8000,20472,-8.0,-8.0000004177235,-4.1772350023450144e-07,0.6348172742262073,True,0,1.2695244617241227e+19,0.01644545354544294,0.10376379697805056
original,MVP,New_MVP_011.wav,MVP_New_3주기/New_MVP_011.wav,8000,20377,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_011.wav,MVP_New_3주기/New_MVP_011.wav,8000,20377,8.0,8.000002926128502,2.9261285021675576e-06,1.0,False,0,1.555064808565959e+19,0.016062205374360074,0.002545687995373559
SNR_5db,MVP,New_MVP_011.wav,MVP_New_3주기/New_MVP_011.wav,8000,20377,5.0,4.999998093205893,-1.906794106609766e-06,1.0,False,0,1.3336991916088068e+19,0.016062205374360074,0.005079315322837534
SNR_0db,MVP,New_MVP_011.wav,MVP_New_3주기/New_MVP_011.wav,8000,20377,0.0,8.056200816692252e-06,8.056200816692252e-06,0.9456377769139005,True,0,1.8030004809392923e+19,0.016062205374360074,0.016062205374360074
SNR_-5db,MVP,New_MVP_011.wav,MVP_New_3주기/New_MVP_011.wav,8000,20377,-5.0,-5.000001144748024,-1.1447480243731434e-06,0.7073321690003292,True,0,1.437643307504767e+19,0.016062205374360074,0.05079315322837534
SNR_-8db,MVP,New_MVP_011.wav,MVP_New_3주기/New_MVP_011.wav,8000,20377,-8.0,-7.999993968155471,6.03184452874217e-06,0.6391261142253885,True,0,1.6188169089709865e+19,0.016062205374360074,0.10134566449501721
original,MVP,New_MVP_012.wav,MVP_New_3주기/New_MVP_012.wav,8000,20674,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_012.wav,MVP_New_3주기/New_MVP_012.wav,8000,20674,8.0,8.000010059445456,1.005944545617865e-05,1.0,False,0,4.600091623843249e+18,0.01632897032712574,0.0025879673911361105
SNR_5db,MVP,New_MVP_012.wav,MVP_New_3주기/New_MVP_012.wav,8000,20674,5.0,5.000001766830222,1.7668302216833354e-06,1.0,False,0,1.5167224941112887e+19,0.01632897032712574,0.005163673807902208
SNR_0db,MVP,New_MVP_012.wav,MVP_New_3주기/New_MVP_012.wav,8000,20674,0.0,7.047270387671093e-07,7.047270387671093e-07,0.9159040507675174,True,0,1.1623851314318131e+19,0.01632897032712574,0.01632897032712574
SNR_-5db,MVP,New_MVP_012.wav,MVP_New_3주기/New_MVP_012.wav,8000,20674,-5.0,-5.000002924746588,-2.9247465880288814e-06,0.7578871734221432,True,0,1.8401203751495148e+19,0.01632897032712574,0.05163673807902208
SNR_-8db,MVP,New_MVP_012.wav,MVP_New_3주기/New_MVP_012.wav,8000,20674,-8.0,-7.999998960856594,1.039143405989762e-06,0.6245719332173771,True,0,3.262437400629664e+18,0.01632897032712574,0.10302883755699131
original,MVP,New_MVP_013.wav,MVP_New_3주기/New_MVP_013.wav,8000,20358,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_013.wav,MVP_New_3주기/New_MVP_013.wav,8000,20358,8.0,7.9999952809414925,-4.719058507518525e-06,1.0,False,0,8.48549770478172e+18,0.016604583718346326,0.002631649169885773
SNR_5db,MVP,New_MVP_013.wav,MVP_New_3주기/New_MVP_013.wav,8000,20358,5.0,4.999999693530615,-3.064693849808009e-07,1.0,False,0,1.1220102620803731e+19,0.016604583718346326,0.005250830414892218
SNR_0db,MVP,New_MVP_013.wav,MVP_New_3주기/New_MVP_013.wav,8000,20358,0.0,-8.148212668834742e-06,-8.148212668834742e-06,0.9284374339974905,True,0,1.084626505665185e+19,0.016604583718346326,0.016604583718346326
SNR_-5db,MVP,New_MVP_013.wav,MVP_New_3주기/New_MVP_013.wav,8000,20358,-5.0,-5.000002091212225,-2.0912122247196407e-06,0.713888319321653,True,0,9.34967579162973e+18,0.016604583718346326,0.052508304148922186
SNR_-8db,MVP,New_MVP_013.wav,MVP_New_3주기/New_MVP_013.wav,8000,20358,-8.0,-8.000004202136255,-4.202136254960465e-06,0.5785720994937997,True,0,8.635185107520009e+17,0.016604583718346326,0.10476784049126851
original,MVP,New_MVP_014.wav,MVP_New_3주기/New_MVP_014.wav,8000,20724,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_014.wav,MVP_New_3주기/New_MVP_014.wav,8000,20724,8.0,7.999996589053694,-3.4109463058484835e-06,1.0,False,0,9.400080643383527e+18,0.017586286105481592,0.002787238512925124
SNR_5db,MVP,New_MVP_014.wav,MVP_New_3주기/New_MVP_014.wav,8000,20724,5.0,5.000001068842575,1.0688425753357933e-06,1.0,False,0,1.582057245813405e+19,0.017586286105481592,0.005561271967669401
SNR_0db,MVP,New_MVP_014.wav,MVP_New_3주기/New_MVP_014.wav,8000,20724,0.0,-4.097419055165341e-06,-4.097419055165341e-06,0.9173296132157475,True,0,1.7813492309334266e+19,0.017586286105481592,0.017586286105481592
SNR_-5db,MVP,New_MVP_014.wav,MVP_New_3주기/New_MVP_014.wav,8000,20724,-5.0,-5.000001138781574,-1.138781573928327e-06,0.7339368072744051,True,0,2.9077532135724477e+18,0.017586286105481592,0.055612719676694004
SNR_-8db,MVP,New_MVP_014.wav,MVP_New_3주기/New_MVP_014.wav,8000,20724,-8.0,-7.999996564006575,3.4359934248939794e-06,0.5623435060055769,True,0,1.2465548679982137e+19,0.017586286105481592,0.11096196380383586
original,MVP,New_MVP_015.wav,MVP_New_3주기/New_MVP_015.wav,8000,20452,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_015.wav,MVP_New_3주기/New_MVP_015.wav,8000,20452,8.0,7.999995249752061,-4.750247939000474e-06,1.0,False,0,3.3613914166840673e+18,0.018533152850144778,0.0029373067787035736
SNR_5db,MVP,New_MVP_015.wav,MVP_New_3주기/New_MVP_015.wav,8000,20452,5.0,4.999996964977818,-3.0350221820185652e-06,0.9883544330515577,True,0,8.212501149952759e+18,0.018533152850144778,0.005860697523049876
SNR_0db,MVP,New_MVP_015.wav,MVP_New_3주기/New_MVP_015.wav,8000,20452,0.0,-9.000104555797185e-06,-9.000104555797185e-06,0.8155784595965766,True,0,4.404348781797498e+18,0.018533152850144778,0.018533152850144778
SNR_-5db,MVP,New_MVP_015.wav,MVP_New_3주기/New_MVP_015.wav,8000,20452,-5.0,-5.000002007575225,-2.0075752251713652e-06,0.6816947079909894,True,0,5.582479653546918e+18,0.018533152850144778,0.05860697523049876
SNR_-8db,MVP,New_MVP_015.wav,MVP_New_3주기/New_MVP_015.wav,8000,20452,-8.0,-7.999999384199637,6.158003627021458e-07,0.5684427936200515,True,0,1.256473826802656e+19,0.018533152850144778,0.11693628907172875
original,MVP,New_MVP_016.wav,MVP_New_3주기/New_MVP_016.wav,8000,20645,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_016.wav,MVP_New_3주기/New_MVP_016.wav,8000,20645,8.0,8.00000008001414,8.001413931424395e-08,1.0,False,0,1.7979015404453153e+19,0.01728621741482069,0.0027396808304152058
SNR_5db,MVP,New_MVP_016.wav,MVP_New_3주기/New_MVP_016.wav,8000,20645,5.0,4.999997212631947,-2.787368052814543e-06,0.9929144996848059,True,0,2.7422437971669647e+18,0.01728621741482069,0.005466381915970106
SNR_0db,MVP,New_MVP_016.wav,MVP_New_3주기/New_MVP_016.wav,8000,20645,0.0,-3.247572718764168e-06,-3.247572718764168e-06,0.9222282785903307,True,0,8.817753348594342e+18,0.01728621741482069,0.01728621741482069
SNR_-5db,MVP,New_MVP_016.wav,MVP_New_3주기/New_MVP_016.wav,8000,20645,-5.0,-4.999997471841365,2.5281586353287366e-06,0.7028762829127709,True,0,4.2049512123766487e+18,0.01728621741482069,0.05466381915970107
SNR_-8db,MVP,New_MVP_016.wav,MVP_New_3주기/New_MVP_016.wav,8000,20645,-8.0,-8.000002789135422,-2.789135422176514e-06,0.5841286209955929,True,0,1.1511610965373565e+18,0.01728621741482069,0.10906865836162535
original,MVP,New_MVP_017.wav,MVP_New_3주기/New_MVP_017.wav,8000,20460,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_017.wav,MVP_New_3주기/New_MVP_017.wav,8000,20460,8.0,7.9999986429243695,-1.3570756305369969e-06,1.0,False,0,6.315175129367803e+18,0.017094775097661326,0.00270933926789372
SNR_5db,MVP,New_MVP_017.wav,MVP_New_3주기/New_MVP_017.wav,8000,20460,5.0,4.9999958003885725,-4.199611427502248e-06,1.0,False,0,2.600794170722001e+18,0.017094775097661326,0.0054058425396937134
SNR_0db,MVP,New_MVP_017.wav,MVP_New_3주기/New_MVP_017.wav,8000,20460,0.0,-2.7244946155027627e-06,-2.7244946155027627e-06,0.9591242976493121,True,0,1.5604415973175745e+19,0.017094775097661326,0.017094775097661326
SNR_-5db,MVP,New_MVP_017.wav,MVP_New_3주기/New_MVP_017.wav,8000,20460,-5.0,-4.999998447090512,1.552909488111709e-06,0.783191244084234,True,0,4.865826121031647e+18,0.017094775097661326,0.054058425396937136
SNR_-8db,MVP,New_MVP_017.wav,MVP_New_3주기/New_MVP_017.wav,8000,20460,-8.0,-7.999998939896625,1.0601033748613986e-06,0.6131052409651662,True,0,4.4416312314898145e+18,0.017094775097661326,0.10786073900106527
original,MVP,New_MVP_018.wav,MVP_New_3주기/New_MVP_018.wav,8000,20437,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_018.wav,MVP_New_3주기/New_MVP_018.wav,8000,20437,8.0,8.000000887960713,8.87960712958602e-07,1.0,False,0,1.4574767757016752e+19,0.016037598663159312,0.0025417880944664643
SNR_5db,MVP,New_MVP_018.wav,MVP_New_3주기/New_MVP_018.wav,8000,20437,5.0,5.000009865921882,9.865921882123985e-06,1.0,False,0,3.4096746688107817e+18,0.016037598663159312,0.005071533997525496
SNR_0db,MVP,New_MVP_018.wav,MVP_New_3주기/New_MVP_018.wav,8000,20437,0.0,-4.546189042559289e-06,-4.546189042559289e-06,0.8485155814163301,True,0,7.094047679717245e+18,0.016037598663159312,0.016037598663159312
SNR_-5db,MVP,New_MVP_018.wav,MVP_New_3주기/New_MVP_018.wav,8000,20437,-5.0,-4.99999944301135,5.569886498690835e-07,0.7479853152393956,True,0,9.525778314878456e+18,0.016037598663159312,0.05071533997525496
SNR_-8db,MVP,New_MVP_018.wav,MVP_New_3주기/New_MVP_018.wav,8000,20437,-8.0,-8.000003030826674,-3.0308266740775025e-06,0.6647608021043752,True,0,6.630512411598222e+18,0.016037598663159312,0.10119040664346098
original,MVP,New_MVP_019.wav,MVP_New_3주기/New_MVP_019.wav,8000,20380,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_019.wav,MVP_New_3주기/New_MVP_019.wav,8000,20380,8.0,8.000006800075552,6.800075551538498e-06,1.0,False,0,9.357021234159823e+18,0.016645870510474125,0.0026381926854639635
SNR_5db,MVP,New_MVP_019.wav,MVP_New_3주기/New_MVP_019.wav,8000,20380,5.0,5.0000042147485875,4.214748587472172e-06,1.0,False,0,1.5687215386759682e+19,0.016645870510474125,0.0052638864449327935
SNR_0db,MVP,New_MVP_019.wav,MVP_New_3주기/New_MVP_019.wav,8000,20380,0.0,-6.385167147646305e-06,-6.385167147646305e-06,0.9378313004121136,True,0,4.4651258042928804e+18,0.016645870510474125,0.016645870510474125
SNR_-5db,MVP,New_MVP_019.wav,MVP_New_3주기/New_MVP_019.wav,8000,20380,-5.0,-4.999997589632632,2.410367367922106e-06,0.7373225157605642,True,0,6.9590013746406e+18,0.016645870510474125,0.05263886444932794
SNR_-8db,MVP,New_MVP_019.wav,MVP_New_3주기/New_MVP_019.wav,8000,20380,-8.0,-8.000001369441991,-1.369441990917153e-06,0.6161631867763403,True,0,2.3546795442999644e+18,0.016645870510474125,0.10502834253849913
original,MVP,New_MVP_020.wav,MVP_New_3주기/New_MVP_020.wav,8000,20627,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_020.wav,MVP_New_3주기/New_MVP_020.wav,8000,20627,8.0,8.000014400095294,1.440009529396491e-05,0.9941978396203689,True,0,3.830693286632717e+18,0.016662430691834353,0.0026408172973343383
SNR_5db,MVP,New_MVP_020.wav,MVP_New_3주기/New_MVP_020.wav,8000,20627,5.0,4.999985339973306,-1.4660026693924522e-05,1.0,False,0,1.6525957879973405e+19,0.016662430691834353,0.005269123234089172
SNR_0db,MVP,New_MVP_020.wav,MVP_New_3주기/New_MVP_020.wav,8000,20627,0.0,-6.148211628049265e-06,-6.148211628049265e-06,0.9239774639768102,True,0,1.2968953004780968e+19,0.016662430691834353,0.016662430691834353
SNR_-5db,MVP,New_MVP_020.wav,MVP_New_3주기/New_MVP_020.wav,8000,20627,-5.0,-4.999999006752816,9.9324718405569e-07,0.6872788652886996,True,0,7.407197456099631e+18,0.016662430691834353,0.05269123234089172
SNR_-8db,MVP,New_MVP_020.wav,MVP_New_3주기/New_MVP_020.wav,8000,20627,-8.0,-7.999994869633776,5.13036622429297e-06,0.6193032608049518,True,0,1.601596500212448e+18,0.016662430691834353,0.10513283021905073
original,MVP,New_MVP_021.wav,MVP_New_3주기/New_MVP_021.wav,8000,20402,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_021.wav,MVP_New_3주기/New_MVP_021.wav,8000,20402,8.0,8.0000189703792,1.8970379199956255e-05,1.0,False,0,1.7842453738636032e+19,0.016395003323500478,0.0025984329157793234
SNR_5db,MVP,New_MVP_021.wav,MVP_New_3주기/New_MVP_021.wav,8000,20402,5.0,5.000002316987228,2.3169872278572257e-06,1.0,False,0,2.0381929885665324e+18,0.016395003323500478,0.005184555274829189
SNR_0db,MVP,New_MVP_021.wav,MVP_New_3주기/New_MVP_021.wav,8000,20402,0.0,-2.754081102966466e-06,-2.754081102966466e-06,0.9703097817073162,True,0,8.259688899875119e+18,0.016395003323500478,0.016395003323500478
SNR_-5db,MVP,New_MVP_021.wav,MVP_New_3주기/New_MVP_021.wav,8000,20402,-5.0,-5.000003744080166,-3.7440801659016643e-06,0.739279800108044,True,0,1.7799220622647153e+19,0.016395003323500478,0.0518455527482919
SNR_-8db,MVP,New_MVP_021.wav,MVP_New_3주기/New_MVP_021.wav,8000,20402,-8.0,-8.000001178368843,-1.178368842502664e-06,0.5863589713725169,True,0,1.4047590829535846e+19,0.016395003323500478,0.10344547759739804
original,MVP,New_MVP_022.wav,MVP_New_3주기/New_MVP_022.wav,8000,20411,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_022.wav,MVP_New_3주기/New_MVP_022.wav,8000,20411,8.0,7.9999940568009915,-5.943199008484612e-06,1.0,False,0,1.424416560765733e+19,0.01696299146316034,0.0026884529693738802
SNR_5db,MVP,New_MVP_022.wav,MVP_New_3주기/New_MVP_022.wav,8000,20411,5.0,4.999986174007191,-1.3825992809302079e-05,1.0,False,0,1.6831137774306662e+19,0.01696299146316034,0.005364168895357887
SNR_0db,MVP,New_MVP_022.wav,MVP_New_3주기/New_MVP_022.wav,8000,20411,0.0,-6.962475185280427e-06,-6.962475185280427e-06,0.8277572176771624,True,0,1.3753029535031345e+19,0.01696299146316034,0.01696299146316034
SNR_-5db,MVP,New_MVP_022.wav,MVP_New_3주기/New_MVP_022.wav,8000,20411,-5.0,-5.00000299018827,-2.9901882703242677e-06,0.6529512000902751,True,0,1.7455222157818112e+19,0.01696299146316034,0.053641688953578875
SNR_-8db,MVP,New_MVP_022.wav,MVP_New_3주기/New_MVP_022.wav,8000,20411,-8.0,-8.00000467236861,-4.6723686093486094e-06,0.630738504781083,True,0,1.1015231770118773e+19,0.01696299146316034,0.10702924048035836
original,MVP,New_MVP_023.wav,MVP_New_3주기/New_MVP_023.wav,8000,20405,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_023.wav,MVP_New_3주기/New_MVP_023.wav,8000,20405,8.0,7.99999637647721,-3.623522790263678e-06,1.0,False,0,1.5507363721677179e+19,0.016958170636020523,0.0026876889197622873
SNR_5db,MVP,New_MVP_023.wav,MVP_New_3주기/New_MVP_023.wav,8000,20405,5.0,5.0000154428865855,1.5442886585503857e-05,1.0,False,0,1.2786193421051482e+19,0.016958170636020523,0.005362644415961109
SNR_0db,MVP,New_MVP_023.wav,MVP_New_3주기/New_MVP_023.wav,8000,20405,0.0,-5.425478706562842e-07,-5.425478706562842e-07,0.937171273795772,True,0,1.0285864841129791e+19,0.016958170636020523,0.016958170636020523
SNR_-5db,MVP,New_MVP_023.wav,MVP_New_3주기/New_MVP_023.wav,8000,20405,-5.0,-4.9999990305858395,9.694141605010032e-07,0.7096775473186533,True,0,1.0307956729687288e+19,0.016958170636020523,0.05362644415961109
SNR_-8db,MVP,New_MVP_023.wav,MVP_New_3주기/New_MVP_023.wav,8000,20405,-8.0,-7.999999369595391,6.304046094030014e-07,0.6494925564207583,True,0,1.5992223955466926e+19,0.016958170636020523,0.106998823117455
original,MVP,New_MVP_024.wav,MVP_New_3주기/New_MVP_024.wav,8000,20479,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_024.wav,MVP_New_3주기/New_MVP_024.wav,8000,20479,8.0,8.00000426085609,4.260856089288723e-06,1.0,False,0,6.955017654435995e+17,0.016861059290911615,0.0026722978087849025
SNR_5db,MVP,New_MVP_024.wav,MVP_New_3주기/New_MVP_024.wav,8000,20479,5.0,5.000001145233791,1.1452337913553379e-06,1.0,False,0,3.994661511167924e+18,0.016861059290911615,0.005331935112242429
SNR_0db,MVP,New_MVP_024.wav,MVP_New_3주기/New_MVP_024.wav,8000,20479,0.0,-2.2222077912198013e-06,-2.2222077912198013e-06,0.9043432282933771,True,0,8.771753028883694e+18,0.016861059290911615,0.016861059290911615
SNR_-5db,MVP,New_MVP_024.wav,MVP_New_3주기/New_MVP_024.wav,8000,20479,-5.0,-4.9999981409552055,1.8590447945499022e-06,0.6820546931716152,True,0,1.2636977960739824e+19,0.016861059290911615,0.053319351122424294
SNR_-8db,MVP,New_MVP_024.wav,MVP_New_3주기/New_MVP_024.wav,8000,20479,-8.0,-7.999999920100805,7.989919481588004e-08,0.630990246856372,True,0,2.505053397980459e+18,0.016861059290911615,0.10638609195316684
original,MVP,New_MVP_025.wav,MVP_New_3주기/New_MVP_025.wav,8000,20441,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_025.wav,MVP_New_3주기/New_MVP_025.wav,8000,20441,8.0,7.999980301038102,-1.969896189812914e-05,1.0,False,0,1.4533090700923122e+19,0.01748153992412034,0.0027706373619475495
SNR_5db,MVP,New_MVP_025.wav,MVP_New_3주기/New_MVP_025.wav,8000,20441,5.0,5.000000160006039,1.600060386408586e-07,1.0,False,0,7.203274100541494e+18,0.01748153992412034,0.005528148316738738
SNR_0db,MVP,New_MVP_025.wav,MVP_New_3주기/New_MVP_025.wav,8000,20441,0.0,-3.518894089709093e-06,-3.518894089709093e-06,0.8851441925101039,True,0,3.9969335225638625e+18,0.01748153992412034,0.01748153992412034
SNR_-5db,MVP,New_MVP_025.wav,MVP_New_3주기/New_MVP_025.wav,8000,20441,-5.0,-5.000000814288198,-8.142881977590832e-07,0.7855215061256112,True,0,3.2832102014167926e+18,0.01748153992412034,0.055281483167387374
SNR_-8db,MVP,New_MVP_025.wav,MVP_New_3주기/New_MVP_025.wav,8000,20441,-8.0,-7.999998224435977,1.7755640229211167e-06,0.5769880617899228,True,0,1.517016415756425e+18,0.01748153992412034,0.11030106007947449
original,MVP,New_MVP_026.wav,MVP_New_3주기/New_MVP_026.wav,8000,20730,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_026.wav,MVP_New_3주기/New_MVP_026.wav,8000,20730,8.0,8.000005123329672,5.1233296716191035e-06,1.0,False,0,1.4735839197116054e+19,0.016626187080442834,0.002635073072037876
SNR_5db,MVP,New_MVP_026.wav,MVP_New_3주기/New_MVP_026.wav,8000,20730,5.0,4.999995140075078,-4.859924922051562e-06,1.0,False,0,7.908403632592928e+18,0.016626187080442834,0.00525766199782645
SNR_0db,MVP,New_MVP_026.wav,MVP_New_3주기/New_MVP_026.wav,8000,20730,0.0,9.27571797031945e-08,9.27571797031945e-08,0.8394696219878627,True,0,1.1164303095248417e+19,0.016626187080442834,0.016626187080442834
SNR_-5db,MVP,New_MVP_026.wav,MVP_New_3주기/New_MVP_026.wav,8000,20730,-5.0,-5.000001595988573,-1.5959885732996781e-06,0.6854005670137767,True,0,7.732213102427847e+18,0.016626187080442834,0.0525766199782645
SNR_-8db,MVP,New_MVP_026.wav,MVP_New_3주기/New_MVP_026.wav,8000,20730,-8.0,-7.999999578304785,4.2169521474733074e-07,0.5666369429572752,True,0,3.0417679746517094e+18,0.016626187080442834,0.10490414849107108
original,MVP,New_MVP_027.wav,MVP_New_3주기/New_MVP_027.wav,8000,20436,,,,1.0,False,0,,,
SNR_8db,MVP,New_MVP_027.wav,MVP_New_3주기/New_MVP_027.wav,8000,20436,8.0,7.999999263728029,-7.362719713910337e-07,0.9984735237847633,True,0,1.0435582377335054e+19,0.01858342758240971,0.002945274786795523
SNR_5db,MVP,New_MVP_027.wav,MVP_New_3주기/New_MVP_027.wav,8000,20436,5.0,4.99999718781377,-2.8121862296615063e-06,0.9234228312482888,True,0,1.2844056569714629e+19,0.01858342758240971,0.005876595789321109
